"","date","song","artist","image_url","last_week","weeks_on_chart","weeks_at_1"
"184","2003-07-05","This Is The Night","Clay Aiken","https://charts-static.billboard.com/img/2003/06/clay-aiken-xl4-180x180.jpg","1","2","2"
"185","2003-07-12","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","3","8","1"
"186","2003-07-19","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","1","9","2"
"187","2003-07-26","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","1","10","3"
"188","2003-08-02","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","1","11","4"
"189","2003-08-09","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","1","12","5"
"190","2003-08-16","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","1","13","6"
"191","2003-08-23","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","1","14","7"
"192","2003-08-30","Crazy In Love","Beyonce Featuring Jay Z","https://charts-static.billboard.com/img/2003/05/beyonce-n2a-crazyinlove-r6k-180x180.jpg","1","15","8"
"193","2003-09-06","Shake Ya Tailfeather","Nelly, P. Diddy & Murphy Lee","https://charts-static.billboard.com/img/2000/03/nelly-yua-180x180.jpg","3","11","1"
"194","2003-09-13","Shake Ya Tailfeather","Nelly, P. Diddy & Murphy Lee","https://charts-static.billboard.com/img/2000/03/nelly-yua-180x180.jpg","1","12","2"
"195","2003-09-20","Shake Ya Tailfeather","Nelly, P. Diddy & Murphy Lee","https://charts-static.billboard.com/img/2000/03/nelly-yua-180x180.jpg","1","13","3"
"196","2003-09-27","Shake Ya Tailfeather","Nelly, P. Diddy & Murphy Lee","https://charts-static.billboard.com/img/2000/03/nelly-yua-180x180.jpg","1","14","4"
"197","2003-10-04","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","2","8","1"
"198","2003-10-11","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","9","2"
"199","2003-10-18","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","10","3"
"200","2003-10-25","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","11","4"
"201","2003-11-01","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","12","5"
"202","2003-11-08","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","13","6"
"203","2003-11-15","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","14","7"
"204","2003-11-22","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","15","8"
"205","2003-11-29","Baby Boy","Beyonce Featuring Sean Paul","https://charts-static.billboard.com/img/2002/06/beyonce-n2a-180x180.jpg","1","16","9"
"206","2003-12-06","Stand Up","Ludacris Featuring Shawnna","https://charts-static.billboard.com/img/2000/06/ludacris-mqj-180x180.jpg","2","14","1"
"207","2003-12-13","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","2","9","1"
"208","2003-12-20","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","10","2"
"209","2003-12-27","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","11","3"
"210","2004-01-03","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","12","4"
"211","2004-01-10","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","13","5"
"212","2004-01-17","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","14","6"
"213","2004-01-24","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","15","7"
"214","2004-01-31","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","16","8"
"215","2004-02-07","Hey Ya!","OutKast","https://charts-static.billboard.com/img/2003/09/outkast-bcy-heyya-h0a-180x180.jpg","1","17","9"
"216","2004-02-14","The Way You Move","OutKast Featuring Sleepy Brown","https://charts-static.billboard.com/img/2003/08/outkast-bcy-thewayyoumove-r60-180x180.jpg","2","21","1"
"217","2004-02-21","Slow Jamz","Twista Featuring Kanye West & Jamie Foxx","https://charts-static.billboard.com/img/1996/03/twista-h2h-180x180.jpg","2","12","1"
"218","2004-02-28","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","2","8","1"
"219","2004-03-06","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","9","2"
"220","2004-03-13","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","10","3"
"221","2004-03-20","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","11","4"
"222","2004-03-27","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","12","5"
"223","2004-04-03","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","13","6"
"224","2004-04-10","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","14","7"
"225","2004-04-17","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","15","8"
"226","2004-04-24","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","16","9"
"227","2004-05-01","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","17","10"
"228","2004-05-08","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","18","11"
"229","2004-05-15","Yeah!","Usher Featuring Lil Jon & Ludacris","https://charts-static.billboard.com/img/2004/01/usher-ba7-yeah-gh0-180x180.jpg","1","19","12"
"230","2004-05-22","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","3","11","1"
"231","2004-05-29","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","1","12","2"
"232","2004-06-05","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","1","13","3"
"233","2004-06-12","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","1","14","4"
"234","2004-06-19","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","1","15","5"
"235","2004-06-26","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","1","16","6"
"236","2004-07-03","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","1","17","7"
"237","2004-07-10","I Believe","Fantasia","https://charts-static.billboard.com/img/2004/07/fantasia-hr6-180x180.jpg","-","1",NA
"238","2004-07-17","Burn","Usher","https://charts-static.billboard.com/img/2004/03/usher-ba7-burn-bnd-180x180.jpg","2","19","8"
"239","2004-07-24","Confessions Part II","Usher","https://charts-static.billboard.com/img/1993/08/usher-ba7-180x180.jpg","2","13","1"
"240","2004-07-31","Confessions Part II","Usher","https://charts-static.billboard.com/img/1993/08/usher-ba7-180x180.jpg","1","14","2"
"241","2004-08-07","Slow Motion","Juvenile Featuring Soulja Slim","https://charts-static.billboard.com/img/2004/01/juvenile-yh3-106x106.jpg","2","15","1"
"242","2004-08-14","Slow Motion","Juvenile Featuring Soulja Slim","https://charts-static.billboard.com/img/2004/01/juvenile-yh3-106x106.jpg","1","16","2"
"243","2004-08-21","Lean Back","Terror Squad","https://charts-static.billboard.com/img/2004/05/terror-squad-000-leanback-7bg-180x180.jpg","2","9","1"
"244","2004-08-28","Lean Back","Terror Squad","https://charts-static.billboard.com/img/2004/05/terror-squad-000-leanback-7bg-180x180.jpg","1","10","2"
"245","2004-09-04","Lean Back","Terror Squad","https://charts-static.billboard.com/img/2004/05/terror-squad-000-leanback-7bg-180x180.jpg","1","11","3"
"246","2004-09-11","Goodies","Ciara Featuring Petey Pablo","https://charts-static.billboard.com/img/2004/06/ciara-a1k-goodies-t0w-180x180.jpg","3","12","1"
"247","2004-09-18","Goodies","Ciara Featuring Petey Pablo","https://charts-static.billboard.com/img/2004/06/ciara-a1k-goodies-t0w-180x180.jpg","1","13","2"
"248","2004-09-25","Goodies","Ciara Featuring Petey Pablo","https://charts-static.billboard.com/img/2004/06/ciara-a1k-goodies-t0w-180x180.jpg","1","14","3"
"249","2004-10-02","Goodies","Ciara Featuring Petey Pablo","https://charts-static.billboard.com/img/2004/06/ciara-a1k-goodies-t0w-180x180.jpg","1","15","4"
"250","2004-10-09","Goodies","Ciara Featuring Petey Pablo","https://charts-static.billboard.com/img/2004/06/ciara-a1k-goodies-t0w-180x180.jpg","1","16","5"
"251","2004-10-16","Goodies","Ciara Featuring Petey Pablo","https://charts-static.billboard.com/img/2004/06/ciara-a1k-goodies-t0w-180x180.jpg","1","17","6"
"252","2004-10-23","Goodies","Ciara Featuring Petey Pablo","https://charts-static.billboard.com/img/2004/06/ciara-a1k-goodies-t0w-180x180.jpg","1","18","7"
"253","2004-10-30","My Boo","Usher And Alicia Keys","https://charts-static.billboard.com/img/2004/08/usher-ba7-myboo-aba-180x180.jpg","2","8","1"
"254","2004-11-06","My Boo","Usher And Alicia Keys","https://charts-static.billboard.com/img/2004/08/usher-ba7-myboo-aba-180x180.jpg","1","9","2"
"255","2004-11-13","My Boo","Usher And Alicia Keys","https://charts-static.billboard.com/img/2004/08/usher-ba7-myboo-aba-180x180.jpg","1","10","3"
"256","2004-11-20","My Boo","Usher And Alicia Keys","https://charts-static.billboard.com/img/2004/08/usher-ba7-myboo-aba-180x180.jpg","1","11","4"
"257","2004-11-27","My Boo","Usher And Alicia Keys","https://charts-static.billboard.com/img/2004/08/usher-ba7-myboo-aba-180x180.jpg","1","12","5"
"258","2004-12-04","My Boo","Usher And Alicia Keys","https://charts-static.billboard.com/img/2004/08/usher-ba7-myboo-aba-180x180.jpg","1","13","6"
"259","2004-12-11","Drop It Like It's Hot","Snoop Dogg Featuring Pharrell","https://charts-static.billboard.com/img/2004/09/snoop-dogg-5ly-dropitlikeitshot-u7s-180x180.jpg","2","11","1"
"260","2004-12-18","Drop It Like It's Hot","Snoop Dogg Featuring Pharrell","https://charts-static.billboard.com/img/2004/09/snoop-dogg-5ly-dropitlikeitshot-u7s-180x180.jpg","1","12","2"
"261","2004-12-25","Drop It Like It's Hot","Snoop Dogg Featuring Pharrell","https://charts-static.billboard.com/img/2004/09/snoop-dogg-5ly-dropitlikeitshot-u7s-180x180.jpg","1","13","3"
"262","2005-01-01","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","2","11","1"
"263","2005-01-08","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","12","2"
"264","2005-01-15","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","13","3"
"265","2005-01-22","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","14","4"
"266","2005-01-29","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","15","5"
"267","2005-02-05","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","16","6"
"268","2005-02-12","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","17","7"
"269","2005-02-19","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","18","8"
"270","2005-02-26","Let Me Love You","Mario","https://charts-static.billboard.com/img/1991/02/mario-4ua-180x180.jpg","1","19","9"
"271","2005-03-05","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","2","5","1"
"272","2005-03-12","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","6","2"
"273","2005-03-19","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","7","3"
"274","2005-03-26","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","8","4"
"275","2005-04-02","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","9","5"
"276","2005-04-09","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","10","6"
"277","2005-04-16","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","11","7"
"278","2005-04-23","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","12","8"
"279","2005-04-30","Candy Shop","50 Cent Featuring Olivia","https://charts-static.billboard.com/img/2005/01/50-cent-cmu-candyshop-ee3-180x180.jpg","1","13","9"
"280","2005-05-07","Hollaback Girl","Gwen Stefani","https://charts-static.billboard.com/img/2000/11/gwen-stefani-s3z-180x180.jpg","3","6","1"
"281","2005-05-14","Hollaback Girl","Gwen Stefani","https://charts-static.billboard.com/img/2000/11/gwen-stefani-s3z-180x180.jpg","1","7","2"
"282","2005-05-21","Hollaback Girl","Gwen Stefani","https://charts-static.billboard.com/img/2000/11/gwen-stefani-s3z-180x180.jpg","1","8","3"
"283","2005-05-28","Hollaback Girl","Gwen Stefani","https://charts-static.billboard.com/img/2000/11/gwen-stefani-s3z-180x180.jpg","1","9","4"
"284","2005-06-04","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","2","8","1"
"285","2005-06-11","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","9","2"
"286","2005-06-18","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","10","3"
"287","2005-06-25","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","11","4"
"288","2005-07-02","Inside Your Heaven","Carrie Underwood","https://charts-static.billboard.com/img/2005/04/carrie-underwood-dzv-180x180.jpg","-","1",NA
"289","2005-07-09","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","2","13","5"
"290","2005-07-16","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","14","6"
"291","2005-07-23","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","15","7"
"292","2005-07-30","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","16","8"
"293","2005-08-06","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","17","9"
"294","2005-08-13","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","18","10"
"295","2005-08-20","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","19","11"
"296","2005-08-27","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","20","12"
"297","2005-09-03","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","21","13"
"298","2005-09-10","We Belong Together","Mariah Carey","https://charts-static.billboard.com/img/1990/06/mariah-carey-x65-180x180.jpg","1","22","14"
"299","2005-09-17","Gold Digger","Kanye West Featuring Jamie Foxx","https://charts-static.billboard.com/img/2003/03/kanye-west-0wf-180x180.jpg","19","8","1"
"300","2005-09-24","Gold Digger","Kanye West Featuring Jamie Foxx","https://charts-static.billboard.com/img/2003/03/kanye-west-0wf-180x180.jpg","1","9","2"
"301","2005-10-01","Gold Digger","Kanye West Featuring Jamie Foxx","https://charts-static.billboard.com/img/2003/03/kanye-west-0wf-180x180.jpg","1","10","3"
